exposure_id,borrower_id,connected_group_id,reporting_date,segment,product_type,borrower_type,is_individual,is_sme,managed_as_retail,retail_transactor,annual_revenue,group_total_assets,exposure_class_raw,sector,geography,currency,external_rating,internal_grade,pd_1y,origination_date,contractual_maturity_years,outstanding_balance,credit_limit,undrawn_amount,revolving_flag,commitment_type,unconditionally_cancellable_flag,accrued_interest,collateral_type,collateral_value,property_value_at_origination,property_value_current,property_cashflow_dependent,regulatory_real_estate_eligible,senior_lien_amount,guarantee_value,guarantor_type,guarantor_rating,dpd,default_flag
EXP-0024816,BOR-0024816,GRP-0024816,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,BBB,BBB,0.0029789048182239874,2021-07-26,0.38508278400681034,92991.18611209776,236491.7538830481,143500.56777095035,True,unconditionally_cancellable,True,357.4800547867037,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0024880,BOR-0024880,GRP-0024880,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BB,BB,0.013908185509868462,2021-11-23,3.144159148474164,84107.29982375623,201787.49683296142,117680.19700920519,True,unconditionally_cancellable,True,886.8146573799592,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0024924,BOR-0024924,GRP-0024924,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BBB,BBB,0.0033719178773987707,2023-04-17,0.25,118467.22525463994,139466.1206634639,20998.895408823955,True,unconditionally_cancellable,True,778.2412025221113,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0024938,BOR-0024938,GRP-0024938,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,Central,INR,B,B,0.03800657432923718,2018-10-10,0.7901159937430363,79842.65446546873,90550.95501571594,10708.300550247208,True,other_commitment,False,466.7494737561122,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0024996,BOR-0024996,GRP-0024996,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,East,INR,BBB,BBB,0.004235331480102369,2022-04-22,0.25,37120.90168757344,46806.48323749165,9685.581549918214,True,other_commitment,False,293.3897878237052,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0024998,BOR-0024998,GRP-0024998,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,BBB,BBB,0.00457550101835534,2025-04-06,1.0743515021934402,51315.54512946747,86266.04671912207,34950.501589654596,True,unconditionally_cancellable,True,281.54806091693246,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0025209,BOR-0025209,GRP-0025209,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,B,B,0.043597980977533216,2018-06-12,2.7546599174100552,80344.15195150896,113452.60008710918,33108.44813560022,True,unconditionally_cancellable,True,785.0177787199906,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025275,BOR-0025275,GRP-0025275,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,North,INR,A,A,0.0011006052746793749,2019-01-08,1.4488259040784712,51476.48764469827,76663.55372891002,25187.06608421175,True,unconditionally_cancellable,True,438.6780682796312,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0025289,BOR-0025289,GRP-0025289,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BBB,BBB,0.0028343594674040402,2024-04-11,1.1251342348533035,59154.77570437313,172629.71157844592,113474.93587407278,True,unconditionally_cancellable,True,649.0615548098571,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025296,BOR-0025296,GRP-0025296,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,BB,BB,0.017621962126259723,2017-10-15,2.3807808303532405,37175.71198728244,84916.7547528765,47741.04276559406,True,unconditionally_cancellable,True,149.85105389908202,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025359,BOR-0025359,GRP-0025359,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,Central,INR,BB,BB,0.01440322203583123,2019-06-07,7.861978762872506,69928.17222299393,84897.64212987937,14969.469906885439,True,other_commitment,False,57.37181646095485,none,0.0,0.0,0.0,False,False,0.0,48398.679666530676,eligible_bank,AA,30,0
EXP-0025367,BOR-0025367,GRP-0025367,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,North,INR,BBB,BBB,0.003700299815022006,2024-01-12,2.466763145810424,73183.39626801823,171045.9122742904,97862.51600627217,True,unconditionally_cancellable,True,244.75844032650895,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0025388,BOR-0025388,GRP-0025388,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,BB,BB,0.008224089926400209,2024-04-11,3.431854398162266,121736.06184185903,161886.52539387412,40150.46355201509,True,unconditionally_cancellable,True,714.3170275974096,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025473,BOR-0025473,GRP-0025473,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,East,INR,BBB,BBB,0.003917232816661846,2017-04-18,2.4884301113162066,242713.52915742729,301309.63710483507,58596.107947407785,True,other_commitment,False,2814.283141537052,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025500,BOR-0025500,GRP-0025500,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,BB,BB,0.023638807716548044,2024-03-12,2.6537349673768333,100102.23552474585,134027.86071411832,33925.62518937247,True,other_commitment,False,357.40858659173705,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0025605,BOR-0025605,GRP-0025605,2026-06-30,credit_card,credit_card,individual,True,False,True,True,0.0,0.0,credit_card,Households,East,INR,BB,BB,0.013524151665135977,2023-09-14,3.241722309342203,44706.908423116474,89995.60745522949,45288.699032113014,True,other_commitment,False,59.80964374303799,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025611,BOR-0025611,GRP-0025611,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BBB,BBB,0.004766930954430249,2023-04-17,0.5076422219139789,131964.85893247402,403829.31251578307,271864.4535833091,True,unconditionally_cancellable,True,1379.2012870380668,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025707,BOR-0025707,GRP-0025707,2026-06-30,credit_card,credit_card,individual,True,False,True,True,0.0,0.0,credit_card,Households,West,INR,BBB,BBB,0.002840657598500543,2020-10-29,3.572708999622305,34518.54270552451,104138.57601315719,69620.03330763268,True,other_commitment,False,67.09519262368336,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0025730,BOR-0025730,GRP-0025730,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,A,A,0.0018194372743023538,2024-05-11,2.2555057101841096,294847.56736411585,540993.0576460751,246145.4902819593,True,other_commitment,False,926.3977573341543,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025740,BOR-0025740,GRP-0025740,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,Central,INR,BB,BB,0.01518877776644938,2017-05-18,5.108878104808976,510234.8594469305,670023.5415736926,159788.68212676205,True,other_commitment,False,4533.583708620811,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025749,BOR-0025749,GRP-0025749,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,BBB,BBB,0.0032523260656076316,2016-12-19,2.60809294730327,132386.77823335148,205917.86441774762,73531.08618439615,True,unconditionally_cancellable,True,298.2352618763552,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0025850,BOR-0025850,GRP-0025850,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,East,INR,A,A,0.0018178800911993526,2022-05-22,1.46517989814842,91601.5021834343,280320.19541132794,188718.69322789361,True,unconditionally_cancellable,True,608.795721128644,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0025874,BOR-0025874,GRP-0025874,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,Central,INR,B,B,0.0430562940128335,2020-01-03,0.4057518349536094,20620.273905446393,24136.338310236428,3516.064404790035,True,other_commitment,False,154.1542133209536,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025879,BOR-0025879,GRP-0025879,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,East,INR,BBB,BBB,0.003891994887436797,2017-02-17,0.8130888948175632,220335.21588494416,477002.41907382675,256667.2031888826,True,unconditionally_cancellable,True,115.12576612534228,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0025930,BOR-0025930,GRP-0025930,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BB,BB,0.01244517082743313,2022-09-19,2.5421641625854816,168535.90056430383,261540.78598464254,93004.88542033872,True,other_commitment,False,1562.5127018318185,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0026112,BOR-0026112,GRP-0026112,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,North,INR,BB,BB,0.014665210422050674,2022-10-19,0.408031808951997,194160.56102108254,568679.0338532766,374518.47283219406,True,unconditionally_cancellable,True,1908.464426165831,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0026153,BOR-0026153,GRP-0026153,2026-06-30,credit_card,credit_card,individual,True,False,True,True,0.0,0.0,credit_card,Households,East,INR,A,A,0.001298518174385971,2018-04-13,1.2414239517662313,154352.03677977977,499481.6249032702,345129.58812349045,True,unconditionally_cancellable,True,212.86788063176607,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0026227,BOR-0026227,GRP-0026227,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BBB,BBB,0.004404065287891353,2024-10-08,1.5761770821924985,119514.59465975664,134618.48302874324,15103.888368986605,True,other_commitment,False,1132.8713663633823,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0026316,BOR-0026316,GRP-0026316,2026-06-30,credit_card,credit_card,individual,True,False,True,True,0.0,0.0,credit_card,Households,West,INR,BB,BB,0.012152356592259451,2025-01-06,0.8048896976146651,82298.92937796713,191730.7023516413,109431.77297367416,True,unconditionally_cancellable,True,863.1452974561456,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0026338,BOR-0026338,GRP-0026338,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,BBB,BBB,0.004419516872718577,2022-03-23,1.8396749756098103,102403.29361165913,154894.79279714724,52491.49918548811,True,other_commitment,False,752.9803744385629,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0026377,BOR-0026377,GRP-0026377,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,B,B,0.04606331533084606,2018-12-09,4.2744748992311425,41331.80388019893,64923.84214651105,23592.03826631212,True,unconditionally_cancellable,True,471.3219788299445,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0026381,BOR-0026381,GRP-0026381,2026-06-30,credit_card,credit_card,individual,True,False,True,True,0.0,0.0,credit_card,Households,South,INR,CCC,CCC,0.21702546353902882,2017-03-19,2.3907008298133157,69800.75055340874,186235.20035137996,116434.44979797122,True,unconditionally_cancellable,True,179.20370444915733,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0026385,BOR-0026385,GRP-0026385,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BB,BB,0.01468808385062593,2024-01-12,1.0889918255380637,87762.70962174668,187955.23453706896,100192.52491532228,True,unconditionally_cancellable,True,234.3388346512147,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0026451,BOR-0026451,GRP-0026451,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,CCC,CCC,0.15591456809804485,2016-10-20,0.6573767278513125,128821.79311740711,371624.6842701143,242802.89115270716,True,other_commitment,False,1481.902208712487,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0026495,BOR-0026495,GRP-0026495,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BBB,BBB,0.003320491733006919,2020-02-02,1.792723949128787,132782.16109968934,322105.2300846551,189323.06898496576,True,unconditionally_cancellable,True,182.6155874304736,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,30,0
EXP-0026822,BOR-0026822,GRP-0026822,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,Central,INR,BB,BB,0.018298837762430426,2025-12-02,1.5579357725301477,88826.43636690352,117814.09250126508,28987.65613436156,True,unconditionally_cancellable,True,481.13216121459516,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0026899,BOR-0026899,GRP-0026899,2026-06-30,credit_card,credit_card,individual,True,False,True,True,0.0,0.0,credit_card,Households,North,INR,AA,AA,0.00047908493088550075,2022-11-18,4.333828216157978,67408.83553941763,110240.07763063174,42831.24209121411,True,unconditionally_cancellable,True,391.22551629353535,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0026929,BOR-0026929,GRP-0026929,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,North,INR,B,B,0.045101416543047446,2017-10-15,4.79049651754293,98154.96583594882,238569.66176174532,140414.6959257965,True,other_commitment,False,1016.1359196225123,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0026979,BOR-0026979,GRP-0026979,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,East,INR,BBB,BBB,0.0035569073259110375,2018-07-12,0.924670734789736,57336.23210616323,75947.90604918146,18611.673943018228,True,unconditionally_cancellable,True,327.1143581519504,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0027027,BOR-0027027,GRP-0027027,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BB,BB,0.011983685634455551,2019-10-05,4.757599462773914,49806.51399623355,60772.42658616509,10965.91258993154,True,unconditionally_cancellable,True,376.88231532647916,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0027181,BOR-0027181,GRP-0027181,2026-06-30,credit_card,credit_card,individual,True,False,True,True,0.0,0.0,credit_card,Households,South,INR,A,A,0.0011793307486686205,2021-03-28,3.7095861973973503,157030.2442776159,507419.43953556794,350389.1952579521,True,unconditionally_cancellable,True,1083.6074937253666,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0027234,BOR-0027234,GRP-0027234,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BB,BB,0.015279672550050864,2023-09-14,3.9533513498475723,113090.02041008073,159714.1061883611,46624.085778280365,True,other_commitment,False,1134.480795365893,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,60,0
EXP-0027244,BOR-0027244,GRP-0027244,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,North,INR,B,B,0.05302885004008863,2019-04-08,3.057437936834329,94045.80238326616,207974.49247529553,113928.69009202937,True,other_commitment,False,692.3046707413997,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0027253,BOR-0027253,GRP-0027253,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,East,INR,BB,BB,0.014679336307778132,2019-02-07,2.3766594961340806,104451.53644460421,189248.69177430036,84797.15532969615,True,other_commitment,False,1049.2152691853807,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0027289,BOR-0027289,GRP-0027289,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,West,INR,BB,BB,0.014752010977726873,2020-04-02,1.7388451458147476,179153.36820223788,279664.0410766968,100510.67287445895,True,unconditionally_cancellable,True,12.393046008290835,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0027438,BOR-0027438,GRP-0027438,2026-06-30,credit_card,credit_card,individual,True,False,True,False,0.0,0.0,credit_card,Households,South,INR,BB,BB,0.015743165100872796,2024-07-10,1.651573651646292,37851.443860114836,92432.99936897456,54581.555508859725,True,unconditionally_cancellable,True,3.244916412898452,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0009601,BOR-0009601,GRP-0009601,2026-06-30,large_corporate,corporate_revolver,large_corporate,False,False,False,False,15563202058.531553,26860502776.894848,large_corporate,Auto Components,South,INR,AAA,AAA,0.00027876913480298334,2016-10-20,4.670097821603027,2337269398.1585255,4816978526.555858,2479709128.397332,True,other_commitment,False,25279499.77941607,commercial_property,1908363280.864577,1955284162.8208957,1908363280.864577,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0009638,BOR-0009613,GRP-0009613,2026-06-30,large_corporate,corporate_revolver,large_corporate,False,False,False,False,4807085171.835845,4109353185.607801,large_corporate,Healthcare,North,INR,A,A,0.001393549508358683,2021-04-27,1.931242183967245,2095463259.8317494,4005083073.2815533,1909619813.4498038,True,other_commitment,False,12818003.894497504,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
EXP-0009726,BOR-0009642,GRP-0009642,2026-06-30,large_corporate,corporate_revolver,large_corporate,False,False,False,False,74018937074.35213,110768785179.98074,large_corporate,IT Services,South,INR,BBB,BBB,0.00300490613484918,2019-12-04,1.346615510347334,1233519835.5349312,1945154559.8789752,711634724.344044,True,other_commitment,False,7323232.579401468,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,15,0
EXP-0009878,BOR-0009693,GRP-0009693,2026-06-30,large_corporate,corporate_revolver,large_corporate,False,False,False,False,19199283035.346577,19178358587.25177,large_corporate,Auto Components,South,INR,BBB,BBB,0.004551492274468501,2019-08-06,5.751845302506216,307341111.0718061,412106543.0075833,104765431.93577725,True,other_commitment,False,3103492.788376287,commercial_property,154451306.88793394,158949321.26519245,154451306.88793394,False,False,0.0,0.0,none,UNRATED,5,0
EXP-0009942,BOR-0009714,GRP-0009714,2026-06-30,large_corporate,corporate_revolver,large_corporate,False,False,False,False,20284620354.81013,31828315904.563377,large_corporate,Metals,Central,INR,A,A,0.0014391507867572671,2018-11-09,1.5957349479548193,2103884526.0360608,2705742068.155269,601857542.1192083,True,other_commitment,False,17226611.473722145,none,0.0,0.0,0.0,False,False,0.0,0.0,none,UNRATED,0,0
